phase,category,filename,img_path,exists,annot_A,annot_B,annot_C,soft_anger,soft_contempt,soft_disgust,soft_fear,soft_happy,soft_neutral,soft_sad,soft_surprise
train,panic,f0w4b0e4e02683a636c97446ccc36c06b101ac88ec806868f417e84a2016efwn1.jpg,./Data/EST_data/img_train/panic/f0w4b0e4e02683a636c97446ccc36c06b101ac88ec806868f417e84a2016efwn1.jpg,True,당황,불안,불안,0.0,0.0,0.0,0.7666666666666666,0.0,0.06666666666666667,0.0,0.16666666666666666
train,panic,q1fm7996a89eed9e224d6dfcaa49ceefbc943c1a3eeac2f2befcf71b4c9d473v7.jpg,./Data/EST_data/img_train/panic/q1fm7996a89eed9e224d6dfcaa49ceefbc943c1a3eeac2f2befcf71b4c9d473v7.jpg,True,당황,당황,당황,0.0,0.0,0.0,0.3,0.0,0.20000000000000004,0.0,0.5
train,panic,2wrjc6f5668c25546a0d20d35896a363ca653d6f6231215f66a202063997d6efi.jpg,./Data/EST_data/img_train/panic/2wrjc6f5668c25546a0d20d35896a363ca653d6f6231215f66a202063997d6efi.jpg,True,불안,중립,중립,0.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0
train,panic,hqxifdc48c9c62ebadecc946a76d47ba29d66e6dfeec0f9b5d81ac8bea0bdncl4.jpg,./Data/EST_data/img_train/panic/hqxifdc48c9c62ebadecc946a76d47ba29d66e6dfeec0f9b5d81ac8bea0bdncl4.jpg,True,중립,중립,당황,0.0,0.0,0.0,0.09999999999999999,0.0,0.7333333333333334,0.0,0.16666666666666666
train,panic,0s9x0926491b1fe818037b99161535748c6c9b766ddc7b8c3cd07d187ba097cls.jpg,./Data/EST_data/img_train/panic/0s9x0926491b1fe818037b99161535748c6c9b766ddc7b8c3cd07d187ba097cls.jpg,True,당황,당황,당황,0.0,0.0,0.0,0.3,0.0,0.20000000000000004,0.0,0.5
train,panic,ubjv07580a069c92601325eea6e2a93af72a75652cee27c486d2eb867287f24x9.jpg,./Data/EST_data/img_train/panic/ubjv07580a069c92601325eea6e2a93af72a75652cee27c486d2eb867287f24x9.jpg,True,분노,분노,상처,0.5333333333333333,0.0,0.0,0.0,0.0,0.2333333333333333,0.2333333333333333,0.0
train,panic,bzy3223713636236fabc2486a3603437c769b353278a51912937b79c7277fx6td.jpg,./Data/EST_data/img_train/panic/bzy3223713636236fabc2486a3603437c769b353278a51912937b79c7277fx6td.jpg,True,기쁨,기쁨,기쁨,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
train,panic,9dy957b16d22da877620bf38432810a3fb79b575a8a6ce22702526fa5c22b4wn2.jpg,./Data/EST_data/img_train/panic/9dy957b16d22da877620bf38432810a3fb79b575a8a6ce22702526fa5c22b4wn2.jpg,True,중립,불안,불안,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0
train,panic,gd8beed4b8e8496cc9889d3e19e6c9a09551c6d8baf3ae6e0f40bf1ff969etzlz.jpg,./Data/EST_data/img_train/panic/gd8beed4b8e8496cc9889d3e19e6c9a09551c6d8baf3ae6e0f40bf1ff969etzlz.jpg,True,당황,당황,당황,0.0,0.0,0.0,0.3,0.0,0.20000000000000004,0.0,0.5
train,panic,1ak6388ee88de47ff13c40ca98db26fc866ea66deb0d2cff72df7dd018da2yrxi.jpg,./Data/EST_data/img_train/panic/1ak6388ee88de47ff13c40ca98db26fc866ea66deb0d2cff72df7dd018da2yrxi.jpg,True,당황,상처,당황,0.0,0.0,0.0,0.19999999999999998,0.0,0.2333333333333333,0.2333333333333333,0.3333333333333333
train,panic,fhgq00e6e88ff8f72518c146fe82c05c90164484eabe4b4e41edcfeeddf4fzxjp.jpg,./Data/EST_data/img_train/panic/fhgq00e6e88ff8f72518c146fe82c05c90164484eabe4b4e41edcfeeddf4fzxjp.jpg,True,당황,당황,당황,0.0,0.0,0.0,0.3,0.0,0.20000000000000004,0.0,0.5
train,panic,i4hfb9f626e53fa0d4fb5a41dec3cdea6ab2d8bcdbb01f8fedfaaab343da17dxz.jpg,./Data/EST_data/img_train/panic/i4hfb9f626e53fa0d4fb5a41dec3cdea6ab2d8bcdbb01f8fedfaaab343da17dxz.jpg,True,불안,당황,당황,0.0,0.0,0.0,0.5333333333333333,0.0,0.13333333333333333,0.0,0.3333333333333333
train,panic,puav564b662654417fb66790be4110457f61715cfbadbe5c5b1a6f1f3fc75in98.jpg,./Data/EST_data/img_train/panic/puav564b662654417fb66790be4110457f61715cfbadbe5c5b1a6f1f3fc75in98.jpg,True,당황,당황,슬픔,0.0,0.0,0.0,0.19999999999999998,0.0,0.2333333333333333,0.2333333333333333,0.3333333333333333
train,panic,w3jr778f4d70ed64d1417da1b6cd567417788f61687e1884e70bed794c31eh496.jpg,./Data/EST_data/img_train/panic/w3jr778f4d70ed64d1417da1b6cd567417788f61687e1884e70bed794c31eh496.jpg,True,중립,중립,중립,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
train,panic,7azg8a3909d21ac0abb8f8758f52871872f45db0a5f5c50778284b1a1cb95p54g.jpg,./Data/EST_data/img_train/panic/7azg8a3909d21ac0abb8f8758f52871872f45db0a5f5c50778284b1a1cb95p54g.jpg,True,당황,당황,당황,0.0,0.0,0.0,0.3,0.0,0.20000000000000004,0.0,0.5
train,panic,i4b30a8cd957030ac98eece1c56de7419c0ed86a744c455c9535268e0045a9ze6.jpg,./Data/EST_data/img_train/panic/i4b30a8cd957030ac98eece1c56de7419c0ed86a744c455c9535268e0045a9ze6.jpg,True,당황,당황,당황,0.0,0.0,0.0,0.3,0.0,0.20000000000000004,0.0,0.5
train,panic,l2ue715432b1d627e7496d6d7c31731bcdbe4cb37bd17e937b7c4e6969ab9jokw.jpg,./Data/EST_data/img_train/panic/l2ue715432b1d627e7496d6d7c31731bcdbe4cb37bd17e937b7c4e6969ab9jokw.jpg,True,당황,당황,당황,0.0,0.0,0.0,0.3,0.0,0.20000000000000004,0.0,0.5
train,panic,dcqa817318f4bf355180541f38bb3d5d8cccd93d5d8d3beb0351b22734b1dsjfr.jpg,./Data/EST_data/img_train/panic/dcqa817318f4bf355180541f38bb3d5d8cccd93d5d8d3beb0351b22734b1dsjfr.jpg,True,당황,당황,당황,0.0,0.0,0.0,0.3,0.0,0.20000000000000004,0.0,0.5
train,panic,y98zc8c8c0821a804a71ccb385e2a5f4f4d5f7d8afbc9cb08c42869322e8604ss.jpg,./Data/EST_data/img_train/panic/y98zc8c8c0821a804a71ccb385e2a5f4f4d5f7d8afbc9cb08c42869322e8604ss.jpg,True,슬픔,중립,슬픔,0.0,0.0,0.0,0.0,0.0,0.5333333333333333,0.4666666666666666,0.0
train,panic,01hq73db2125c694f5f555f744b2020c112251215b9574bb0101ff04ae007ut37.jpg,./Data/EST_data/img_train/panic/01hq73db2125c694f5f555f744b2020c112251215b9574bb0101ff04ae007ut37.jpg,True,당황,중립,당황,0.0,0.0,0.0,0.19999999999999998,0.0,0.4666666666666666,0.0,0.3333333333333333
train,panic,x4ny3c7204008277ee373101265ff8a7a32c82f0f04663216c86b83167a2e7ibo.jpg,./Data/EST_data/img_train/panic/x4ny3c7204008277ee373101265ff8a7a32c82f0f04663216c86b83167a2e7ibo.jpg,True,당황,당황,당황,0.0,0.0,0.0,0.3,0.0,0.20000000000000004,0.0,0.5
train,panic,v61lf255ecfa52c4080a854e6e2324603e820f4f2c2a67f4fa7629a6a7006kusl.jpg,./Data/EST_data/img_train/panic/v61lf255ecfa52c4080a854e6e2324603e820f4f2c2a67f4fa7629a6a7006kusl.jpg,True,당황,당황,불안,0.0,0.0,0.0,0.5333333333333333,0.0,0.13333333333333333,0.0,0.3333333333333333
train,panic,9myp85e6492a58db121b58887eebde185c668a87955be2935b8e3e2c0e82ev5g8.jpg,./Data/EST_data/img_train/panic/9myp85e6492a58db121b58887eebde185c668a87955be2935b8e3e2c0e82ev5g8.jpg,True,당황,당황,당황,0.0,0.0,0.0,0.3,0.0,0.20000000000000004,0.0,0.5
train,panic,67lv2fa48254e7299f53660a0ee4a03796485166b4bae1c5a349a9718069627fu.jpg,./Data/EST_data/img_train/panic/67lv2fa48254e7299f53660a0ee4a03796485166b4bae1c5a349a9718069627fu.jpg,True,중립,당황,당황,0.0,0.0,0.0,0.19999999999999998,0.0,0.4666666666666666,0.0,0.3333333333333333
train,panic,j1k22f0df128ddf6fc35ff56723c83ff5d3cd10cdcf68305d5adf578dffafde6a.jpg,./Data/EST_data/img_train/panic/j1k22f0df128ddf6fc35ff56723c83ff5d3cd10cdcf68305d5adf578dffafde6a.jpg,True,당황,당황,당황,0.0,0.0,0.0,0.3,0.0,0.20000000000000004,0.0,0.5
train,panic,iec6a29785f2243c6a7c9c92d03c663c39fbd7cbdccd5b91065b38b876c34ckge.jpg,./Data/EST_data/img_train/panic/iec6a29785f2243c6a7c9c92d03c663c39fbd7cbdccd5b91065b38b876c34ckge.jpg,True,중립,중립,당황,0.0,0.0,0.0,0.09999999999999999,0.0,0.7333333333333334,0.0,0.16666666666666666
train,panic,infcabacc32744c9a45a61c94c4664b5dcf69945b1e0ecb3afcce3b3b5f9fos0d.jpg,./Data/EST_data/img_train/panic/infcabacc32744c9a45a61c94c4664b5dcf69945b1e0ecb3afcce3b3b5f9fos0d.jpg,True,당황,당황,당황,0.0,0.0,0.0,0.3,0.0,0.20000000000000004,0.0,0.5
train,panic,c80pd2445a46a95c7ca0b500aa5aadd6be5a535bc55b4855aceaa34d53ad4w5rj.jpg,./Data/EST_data/img_train/panic/c80pd2445a46a95c7ca0b500aa5aadd6be5a535bc55b4855aceaa34d53ad4w5rj.jpg,True,당황,당황,당황,0.0,0.0,0.0,0.3,0.0,0.20000000000000004,0.0,0.5
train,panic,shw46487c87225e6c8298fc026656f4f63533272c0356546072a72fa57c26ca43.jpg,./Data/EST_data/img_train/panic/shw46487c87225e6c8298fc026656f4f63533272c0356546072a72fa57c26ca43.jpg,True,불안,불안,당황,0.0,0.0,0.0,0.7666666666666666,0.0,0.06666666666666667,0.0,0.16666666666666666
train,panic,4w4se87e3f77656e571de8e0e79d8014e2c1b45e7fc2a2f69d736c1aafa07ay68.jpeg,./Data/EST_data/img_train/panic/4w4se87e3f77656e571de8e0e79d8014e2c1b45e7fc2a2f69d736c1aafa07ay68.jpeg,True,당황,당황,당황,0.0,0.0,0.0,0.3,0.0,0.20000000000000004,0.0,0.5
train,panic,96idb807cdd33bec4dd1b52db53085ce095ce98ae2cb898b0cb7de81adbd2s8qq.jpg,./Data/EST_data/img_train/panic/96idb807cdd33bec4dd1b52db53085ce095ce98ae2cb898b0cb7de81adbd2s8qq.jpg,True,당황,당황,당황,0.0,0.0,0.0,0.3,0.0,0.20000000000000004,0.0,0.5
train,panic,t5069db467b58a73a2e5b66800064fb19c0c6504f563953f8c827c5a7a07bv8si.jpg,./Data/EST_data/img_train/panic/t5069db467b58a73a2e5b66800064fb19c0c6504f563953f8c827c5a7a07bv8si.jpg,True,당황,당황,당황,0.0,0.0,0.0,0.3,0.0,0.20000000000000004,0.0,0.5
train,panic,ctzyfc4e8d8d3f5b6eaeae551e1eefaec5f5be5ae9f5055c49edeee144c2e68ag.jpg,./Data/EST_data/img_train/panic/ctzyfc4e8d8d3f5b6eaeae551e1eefaec5f5be5ae9f5055c49edeee144c2e68ag.jpg,True,당황,당황,불안,0.0,0.0,0.0,0.5333333333333333,0.0,0.13333333333333333,0.0,0.3333333333333333
train,panic,zyi00a1385a0ef91d4ff83ed0c29dfebfbeac00fd39f14f9ea2b379ab33d23occ.jpg,./Data/EST_data/img_train/panic/zyi00a1385a0ef91d4ff83ed0c29dfebfbeac00fd39f14f9ea2b379ab33d23occ.jpg,True,당황,당황,당황,0.0,0.0,0.0,0.3,0.0,0.20000000000000004,0.0,0.5
train,panic,y7yxec6b88181d4bd16bfb7104cbe18f8c01258d0c6d7a284f24401104cfd9pqe.jpg,./Data/EST_data/img_train/panic/y7yxec6b88181d4bd16bfb7104cbe18f8c01258d0c6d7a284f24401104cfd9pqe.jpg,True,당황,당황,당황,0.0,0.0,0.0,0.3,0.0,0.20000000000000004,0.0,0.5
train,panic,fwvu4a61f53c53488aefe1104e66befce58a6ef15c90c674b68e5e8f801efbnjq.jpg,./Data/EST_data/img_train/panic/fwvu4a61f53c53488aefe1104e66befce58a6ef15c90c674b68e5e8f801efbnjq.jpg,True,당황,불안,당황,0.0,0.0,0.0,0.5333333333333333,0.0,0.13333333333333333,0.0,0.3333333333333333
train,panic,h7xg4a26b7ed7e9916b8273db72cdecbc565d7b79a2a4639eb0137efecce1osjb.jpg,./Data/EST_data/img_train/panic/h7xg4a26b7ed7e9916b8273db72cdecbc565d7b79a2a4639eb0137efecce1osjb.jpg,True,당황,당황,당황,0.0,0.0,0.0,0.3,0.0,0.20000000000000004,0.0,0.5
train,panic,c55j0903080068c9163d92d5542aa5222c07910cf5c3262ac76030ac7fa01jr8c.jpg,./Data/EST_data/img_train/panic/c55j0903080068c9163d92d5542aa5222c07910cf5c3262ac76030ac7fa01jr8c.jpg,True,당황,당황,당황,0.0,0.0,0.0,0.3,0.0,0.20000000000000004,0.0,0.5
train,panic,hpqo40b0ee3f6bbb63c493772ecac9d61966901632e0cec6e063682c3ff73sb7u.jpg,./Data/EST_data/img_train/panic/hpqo40b0ee3f6bbb63c493772ecac9d61966901632e0cec6e063682c3ff73sb7u.jpg,True,당황,당황,당황,0.0,0.0,0.0,0.3,0.0,0.20000000000000004,0.0,0.5
train,panic,9k2p77e55a11f8dd3786742110715507407881be8207daa4f94ba7fb38164vtpo.jpg,./Data/EST_data/img_train/panic/9k2p77e55a11f8dd3786742110715507407881be8207daa4f94ba7fb38164vtpo.jpg,True,기쁨,기쁨,당황,0.0,0.0,0.0,0.09999999999999999,0.6666666666666666,0.06666666666666667,0.0,0.16666666666666666
train,panic,d16iee9ac5aedefdfde63056c6e8675e6ec5eeec7cc19316630e16643243a5gvj.jpg,./Data/EST_data/img_train/panic/d16iee9ac5aedefdfde63056c6e8675e6ec5eeec7cc19316630e16643243a5gvj.jpg,True,상처,분노,불안,0.26666666666666666,0.0,0.0,0.3333333333333333,0.0,0.16666666666666666,0.2333333333333333,0.0
train,panic,5eik6d379c9bb292f2ec895cf9c2438e222925bb61e70df78bf3a69779d0d38lk.jpg,./Data/EST_data/img_train/panic/5eik6d379c9bb292f2ec895cf9c2438e222925bb61e70df78bf3a69779d0d38lk.jpg,True,중립,분노,당황,0.26666666666666666,0.0,0.0,0.09999999999999999,0.0,0.4666666666666666,0.0,0.16666666666666666
train,panic,4mgs6d8106eb8c4d196af15d9115c4f4dad7123add1a9ac248b4641257aa33gij.jpg,./Data/EST_data/img_train/panic/4mgs6d8106eb8c4d196af15d9115c4f4dad7123add1a9ac248b4641257aa33gij.jpg,True,당황,당황,당황,0.0,0.0,0.0,0.3,0.0,0.20000000000000004,0.0,0.5
train,panic,2c7u0a9febb50f15bee0bdbd7133e9ea50c0aa9d1ebeee461c044dab5a35eja96.jpg,./Data/EST_data/img_train/panic/2c7u0a9febb50f15bee0bdbd7133e9ea50c0aa9d1ebeee461c044dab5a35eja96.jpg,True,슬픔,불안,불안,0.0,0.0,0.0,0.6666666666666666,0.0,0.09999999999999999,0.2333333333333333,0.0
train,panic,ty17c51be4211188c217af1a4ffd328526f07fef8bfabd0f8274f12838d5bnbw7.jpg,./Data/EST_data/img_train/panic/ty17c51be4211188c217af1a4ffd328526f07fef8bfabd0f8274f12838d5bnbw7.jpg,True,당황,당황,불안,0.0,0.0,0.0,0.5333333333333333,0.0,0.13333333333333333,0.0,0.3333333333333333
train,panic,s5s11e8d5e5ee01aea6c2dedb6acc5d121e2c39374ee559813ca28aa558856go6.jpg,./Data/EST_data/img_train/panic/s5s11e8d5e5ee01aea6c2dedb6acc5d121e2c39374ee559813ca28aa558856go6.jpg,True,상처,당황,당황,0.0,0.0,0.0,0.19999999999999998,0.0,0.2333333333333333,0.2333333333333333,0.3333333333333333
train,panic,ldjh27323ec7fedb3c22bb1d486d4fa4eea28f525bad8b28e82dd2a665f87f9f3.jpg,./Data/EST_data/img_train/panic/ldjh27323ec7fedb3c22bb1d486d4fa4eea28f525bad8b28e82dd2a665f87f9f3.jpg,True,당황,당황,당황,0.0,0.0,0.0,0.3,0.0,0.20000000000000004,0.0,0.5
train,panic,y3ua57a243e988962d88a7cabe966888aff8e5d74832a3dc83988788af89fmj91.jpg,./Data/EST_data/img_train/panic/y3ua57a243e988962d88a7cabe966888aff8e5d74832a3dc83988788af89fmj91.jpg,True,당황,중립,당황,0.0,0.0,0.0,0.19999999999999998,0.0,0.4666666666666666,0.0,0.3333333333333333
train,panic,zpc35463e8d5d7536b55c6384ea7ecddeaebd8d51dac729d885b3d8e69c53u9m6.jpg,./Data/EST_data/img_train/panic/zpc35463e8d5d7536b55c6384ea7ecddeaebd8d51dac729d885b3d8e69c53u9m6.jpg,True,당황,당황,당황,0.0,0.0,0.0,0.3,0.0,0.20000000000000004,0.0,0.5
train,panic,7t0i766749c670e01ffd976bc6b1ac17401cbdce59e015d6bf9fd5a754a763bhp.jpg,./Data/EST_data/img_train/panic/7t0i766749c670e01ffd976bc6b1ac17401cbdce59e015d6bf9fd5a754a763bhp.jpg,True,당황,중립,슬픔,0.0,0.0,0.0,0.09999999999999999,0.0,0.5,0.2333333333333333,0.16666666666666666
train,panic,ne8429a144c824e15e6c9b8c1abc5b2499c99842ce73aa8bc21ba525724c3nlfl.jpg,./Data/EST_data/img_train/panic/ne8429a144c824e15e6c9b8c1abc5b2499c99842ce73aa8bc21ba525724c3nlfl.jpg,True,당황,당황,당황,0.0,0.0,0.0,0.3,0.0,0.20000000000000004,0.0,0.5
train,panic,4tijdde01fa747e1d08005c07919e985c582e09dd97f8d8a6c0ef53fcce78iung.jpg,./Data/EST_data/img_train/panic/4tijdde01fa747e1d08005c07919e985c582e09dd97f8d8a6c0ef53fcce78iung.jpg,True,중립,불안,상처,0.0,0.0,0.0,0.3333333333333333,0.0,0.43333333333333335,0.2333333333333333,0.0
train,panic,3vq990de22248c09e2bf1d821e862ce9614d928c4183d28e74dbaa2ae9d80bsri.jpg,./Data/EST_data/img_train/panic/3vq990de22248c09e2bf1d821e862ce9614d928c4183d28e74dbaa2ae9d80bsri.jpg,True,중립,당황,당황,0.0,0.0,0.0,0.19999999999999998,0.0,0.4666666666666666,0.0,0.3333333333333333
train,panic,ms7h4fa94a9b79825c9c88c7c92145fb2c197579716c949d9c01e145c4477h9hy.jpg,./Data/EST_data/img_train/panic/ms7h4fa94a9b79825c9c88c7c92145fb2c197579716c949d9c01e145c4477h9hy.jpg,True,당황,당황,당황,0.0,0.0,0.0,0.3,0.0,0.20000000000000004,0.0,0.5
train,panic,gfew9681071ac58996486162b0286876d57cda885a7259a951d48288121afi1to.jpg,./Data/EST_data/img_train/panic/gfew9681071ac58996486162b0286876d57cda885a7259a951d48288121afi1to.jpg,True,당황,당황,당황,0.0,0.0,0.0,0.3,0.0,0.20000000000000004,0.0,0.5
train,panic,dhza3a4bd4bbf9f8ffc3327c3d36aa70842773eb0bb01f3540a03cd8a1344qes3.jpg,./Data/EST_data/img_train/panic/dhza3a4bd4bbf9f8ffc3327c3d36aa70842773eb0bb01f3540a03cd8a1344qes3.jpg,True,상처,당황,당황,0.0,0.0,0.0,0.19999999999999998,0.0,0.2333333333333333,0.2333333333333333,0.3333333333333333
train,panic,gtos08919f007de7c00cacc190e812c78a0680d6f8a0c1499e78016c19060ofl4.jpg,./Data/EST_data/img_train/panic/gtos08919f007de7c00cacc190e812c78a0680d6f8a0c1499e78016c19060ofl4.jpg,True,중립,불안,당황,0.0,0.0,0.0,0.43333333333333335,0.0,0.39999999999999997,0.0,0.16666666666666666
train,panic,j2ef16a4c2b42a23a80bc4dc6cd599564604d772cd427292d7456d9a5ad37xnfa.jpg,./Data/EST_data/img_train/panic/j2ef16a4c2b42a23a80bc4dc6cd599564604d772cd427292d7456d9a5ad37xnfa.jpg,True,당황,당황,당황,0.0,0.0,0.0,0.3,0.0,0.20000000000000004,0.0,0.5
train,panic,zddicea15d3aab9e094d9a1a7a1ad4329bc2a9a37c49951a43a5aaae21cecjprs.jpg,./Data/EST_data/img_train/panic/zddicea15d3aab9e094d9a1a7a1ad4329bc2a9a37c49951a43a5aaae21cecjprs.jpg,True,당황,당황,당황,0.0,0.0,0.0,0.3,0.0,0.20000000000000004,0.0,0.5
train,panic,dt3ra3eea2fc5863dc793b440551aedd1f5f95780a7d5f012f3d3ebf5da5fmm89.jpg,./Data/EST_data/img_train/panic/dt3ra3eea2fc5863dc793b440551aedd1f5f95780a7d5f012f3d3ebf5da5fmm89.jpg,True,당황,당황,당황,0.0,0.0,0.0,0.3,0.0,0.20000000000000004,0.0,0.5
train,panic,6xteec4b163ccf3c3d63bda14b1c1b2492047b9c43e99842205fdcf621cb2elvg.jpg,./Data/EST_data/img_train/panic/6xteec4b163ccf3c3d63bda14b1c1b2492047b9c43e99842205fdcf621cb2elvg.jpg,True,당황,당황,당황,0.0,0.0,0.0,0.3,0.0,0.20000000000000004,0.0,0.5
train,panic,evel07e3e2c533337221045320d5dddcf22c25d63d51dd445893888f4cd93rwhm.jpg,./Data/EST_data/img_train/panic/evel07e3e2c533337221045320d5dddcf22c25d63d51dd445893888f4cd93rwhm.jpg,True,당황,당황,당황,0.0,0.0,0.0,0.3,0.0,0.20000000000000004,0.0,0.5
train,panic,nu321a9d0f10d12f11647e46462d41ff56e81965ff082271047d6aaf05088a7ee.jpg,./Data/EST_data/img_train/panic/nu321a9d0f10d12f11647e46462d41ff56e81965ff082271047d6aaf05088a7ee.jpg,True,당황,당황,당황,0.0,0.0,0.0,0.3,0.0,0.20000000000000004,0.0,0.5
train,panic,zmno9a2e9a0de8740ea2bbb9f54c6fa9a024a2ca4faa5b7236e94d84acea9ytdh.jpg,./Data/EST_data/img_train/panic/zmno9a2e9a0de8740ea2bbb9f54c6fa9a024a2ca4faa5b7236e94d84acea9ytdh.jpg,True,불안,상처,당황,0.0,0.0,0.0,0.43333333333333335,0.0,0.16666666666666666,0.2333333333333333,0.16666666666666666
train,panic,7g0ade7cfb9489694803b3fdbdf1fbeff2f7b9852b0e6736db53e782483d7v79j.jpg,./Data/EST_data/img_train/panic/7g0ade7cfb9489694803b3fdbdf1fbeff2f7b9852b0e6736db53e782483d7v79j.jpg,True,당황,상처,당황,0.0,0.0,0.0,0.19999999999999998,0.0,0.2333333333333333,0.2333333333333333,0.3333333333333333
train,panic,z29yd443fad8e23789a70ef4e38c7ee45d68c3354fb8106d43029ae382cccfiac.jpg,./Data/EST_data/img_train/panic/z29yd443fad8e23789a70ef4e38c7ee45d68c3354fb8106d43029ae382cccfiac.jpg,True,당황,당황,당황,0.0,0.0,0.0,0.3,0.0,0.20000000000000004,0.0,0.5
train,panic,husf7c1458a54c63706ccb5bfd24495347b5441137d4b5d18b9de593e81b5ffpr.jpg,./Data/EST_data/img_train/panic/husf7c1458a54c63706ccb5bfd24495347b5441137d4b5d18b9de593e81b5ffpr.jpg,True,당황,불안,불안,0.0,0.0,0.0,0.7666666666666666,0.0,0.06666666666666667,0.0,0.16666666666666666
train,panic,3f4lf293df411cc11bd71c10d80621c1e00b109209271f067da07159b9441l182.jpg,./Data/EST_data/img_train/panic/3f4lf293df411cc11bd71c10d80621c1e00b109209271f067da07159b9441l182.jpg,True,분노,상처,상처,0.26666666666666666,0.0,0.0,0.0,0.0,0.26666666666666666,0.4666666666666666,0.0
train,panic,nlxc003fb979329b5272699390e255c763d2c2f630b20e39ad049d952572eviwt.jpg,./Data/EST_data/img_train/panic/nlxc003fb979329b5272699390e255c763d2c2f630b20e39ad049d952572eviwt.jpg,True,기쁨,당황,기쁨,0.0,0.0,0.0,0.09999999999999999,0.6666666666666666,0.06666666666666667,0.0,0.16666666666666666
train,panic,7vty0e1badc65cca1edf2680bd43cb20c5cb36c2b86031c55204c2504d4d5qzmz.jpg,./Data/EST_data/img_train/panic/7vty0e1badc65cca1edf2680bd43cb20c5cb36c2b86031c55204c2504d4d5qzmz.jpg,True,당황,당황,당황,0.0,0.0,0.0,0.3,0.0,0.20000000000000004,0.0,0.5
train,panic,xk590cf5d52448fa00c086c7ff110d70323773826345775cb8f42f2284b782ei7.jpg,./Data/EST_data/img_train/panic/xk590cf5d52448fa00c086c7ff110d70323773826345775cb8f42f2284b782ei7.jpg,True,당황,당황,당황,0.0,0.0,0.0,0.3,0.0,0.20000000000000004,0.0,0.5
train,panic,elt8b97a5b13823ae1821eb0f5a3e3b1c409334ae353daac411d28cf722916i5u.jpg,./Data/EST_data/img_train/panic/elt8b97a5b13823ae1821eb0f5a3e3b1c409334ae353daac411d28cf722916i5u.jpg,True,기쁨,기쁨,기쁨,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
train,panic,q8af93230623c2e47337d9fb3cd5d716fe14e43746da33cc289b6369b3c35z8s2.jpg,./Data/EST_data/img_train/panic/q8af93230623c2e47337d9fb3cd5d716fe14e43746da33cc289b6369b3c35z8s2.jpg,True,당황,슬픔,당황,0.0,0.0,0.0,0.19999999999999998,0.0,0.2333333333333333,0.2333333333333333,0.3333333333333333
train,panic,vtx1105844402138928da7a84749020843957245a282a7882d8988549fbe26t9g.jpg,./Data/EST_data/img_train/panic/vtx1105844402138928da7a84749020843957245a282a7882d8988549fbe26t9g.jpg,True,당황,당황,당황,0.0,0.0,0.0,0.3,0.0,0.20000000000000004,0.0,0.5
train,panic,v81u069515e01fed699c7e3a33c56fc73836f29d37b5f605b55f28e6c16e6jqzg.jpg,./Data/EST_data/img_train/panic/v81u069515e01fed699c7e3a33c56fc73836f29d37b5f605b55f28e6c16e6jqzg.jpg,True,당황,당황,당황,0.0,0.0,0.0,0.3,0.0,0.20000000000000004,0.0,0.5
train,panic,octx0424989c45b8d39b50b20a7b9b98ea9024474198d19b07b0244701d4cz0l2.jpg,./Data/EST_data/img_train/panic/octx0424989c45b8d39b50b20a7b9b98ea9024474198d19b07b0244701d4cz0l2.jpg,True,당황,당황,당황,0.0,0.0,0.0,0.3,0.0,0.20000000000000004,0.0,0.5
train,panic,pkxw27f238a8bfff36f41fa871726fc2c123481313461d1754ef711341cabn0uu.jpg,./Data/EST_data/img_train/panic/pkxw27f238a8bfff36f41fa871726fc2c123481313461d1754ef711341cabn0uu.jpg,True,당황,당황,당황,0.0,0.0,0.0,0.3,0.0,0.20000000000000004,0.0,0.5
train,panic,0m4i985e30292c7fef5e00000d3f3f280f009f339076d8794c675c8cd6356rreo.jpg,./Data/EST_data/img_train/panic/0m4i985e30292c7fef5e00000d3f3f280f009f339076d8794c675c8cd6356rreo.jpg,True,중립,기쁨,당황,0.0,0.0,0.0,0.09999999999999999,0.3333333333333333,0.39999999999999997,0.0,0.16666666666666666
train,panic,i2vk68b1ce95100a1aa2a6a5a7e1ad7e67675e345e7eb04964c4a9606140an0u8.jpg,./Data/EST_data/img_train/panic/i2vk68b1ce95100a1aa2a6a5a7e1ad7e67675e345e7eb04964c4a9606140an0u8.jpg,True,당황,당황,당황,0.0,0.0,0.0,0.3,0.0,0.20000000000000004,0.0,0.5
train,panic,rxpzb17ffc4e31c65217a8f0e59135f57ae5a7ca4a512afdcc4c358de5dd8ulxc.jpg,./Data/EST_data/img_train/panic/rxpzb17ffc4e31c65217a8f0e59135f57ae5a7ca4a512afdcc4c358de5dd8ulxc.jpg,True,당황,당황,당황,0.0,0.0,0.0,0.3,0.0,0.20000000000000004,0.0,0.5
